"obstime","wd","ws","tempr","ap","rh"
2016-01-19 07:00:00,42.47,12.32,0.64,980.91,77.68
2016-01-19 08:00:00,40.68,12.99,0.58,981.37,77.57
2016-01-19 09:00:00,38.78,12.27,0.39,981.95,78.58
2016-01-19 10:00:00,47.1,11.88,0.74,982.44,76.34
2016-01-19 11:00:00,46.07,11.7,0.83,982.84,75.77
2016-01-19 12:00:00,39.03,12.29,0.47,983.41,77.31
2016-01-19 13:00:00,43.5,11.29,0.38,983.75,77.69
2016-01-19 14:00:00,41.52,9.96,0.34,983.94,79.04
2016-01-19 15:00:00,44.27,10.96,0.14,983.83,79.79
2016-01-19 16:00:00,54.87,11.37,-0.28,984.28,82.47
2016-01-19 17:00:00,62.15,11.84,-0.47,984.74,82.86
2016-01-19 18:00:00,60.2,11.09,-0.53,985.08,82.43
2016-01-19 19:00:00,65.17,11.46,-0.34,985.27,81.39
2016-01-19 20:00:00,56.92,11.12,-0.21,985.48,76.94
2016-01-19 21:00:00,58.35,13.3,-0.36,985.58,64.59
2016-01-19 22:00:00,59.37,13.84,-0.48,985.48,62.4
2016-01-19 23:00:00,61.41,13.83,-0.76,985.57,64.81
2016-01-20 00:00:00,62.22,13.4,-1.2,985.87,75.05
2016-01-20 01:00:00,68.7,14.52,-1.07,985.7,78.14
2016-01-20 02:00:00,68.48,14.27,-1.27,985.59,87.68
2016-01-20 03:00:00,69.6,15.49,-1.15,985.45,89.5
2016-01-20 04:00:00,62.7,14.74,-0.86,985.42,91.31
2016-01-20 05:00:00,54.23,15.39,-0.18,985.5,79.27
2016-01-20 06:00:00,54.75,15.04,0.06,985.66,78.23
2016-01-20 07:00:00,56.32,12.8,0.38,985.87,77.42
2016-01-20 08:00:00,37.27,11.81,0.49,985.85,74.67
2016-01-20 09:00:00,34.7,11.81,0.44,985.65,77.66
2016-01-20 10:00:00,30.03,9.52,0.21,985.65,80.58
2016-01-20 11:00:00,30.87,6.54,0.27,985.55,80.02
2016-01-20 12:00:00,34.7,5.55,0.5,985.12,75.43
2016-01-20 13:00:00,24.82,3.66,0.49,984.93,74.57
2016-01-20 14:00:00,76.75,2.58,0.26,984.69,76.29
2016-01-20 15:00:00,204.73,2.95,0.25,984.29,73.89
2016-01-20 16:00:00,123.57,1.64,-0.86,984.02,67.54
2016-01-20 17:00:00,125.53,3.79,-2.09,983.86,64.58
2016-01-20 18:00:00,128.52,6.19,-2.58,983.69,61.4
2016-01-20 19:00:00,126.02,8.7,-3.17,983.4,58.83
2016-01-20 20:00:00,128.27,9.89,-3.87,982.94,58.27
2016-01-20 21:00:00,127.67,10.27,-4.19,982.45,55.22
2016-01-20 22:00:00,121.25,11.18,-3.7,981.94,48.35
2016-01-20 23:00:00,106.38,9.39,-3,981.49,43.11
2016-01-21 00:00:00,98.02,9.4,-2.32,980.84,40.35
2016-01-21 01:00:00,94.3,10.32,-2.28,980.28,43.51
2016-01-21 02:00:00,88.03,9.98,-1.56,979.63,44.74
2016-01-21 03:00:00,54.55,9.16,-0.71,979.1,43.45
2016-01-21 04:00:00,48.15,12.68,-0.46,978.66,45.13
2016-01-21 05:00:00,35.73,11.1,-0.32,978.2,46.72
2016-01-21 06:00:00,31.45,9.12,-0.29,977.79,47.44
2016-01-21 07:00:00,30.02,8.69,-0.16,977.39,49.25
2016-01-21 08:00:00,30.62,9.94,0.04,976.8,50.52
2016-01-21 09:00:00,29.77,9.04,0.28,976.22,51.05
2016-01-21 10:00:00,29.93,8.62,0.45,975.84,48.74
2016-01-21 11:00:00,27.35,7.53,0.49,975.41,48.93
2016-01-21 12:00:00,54.58,5.21,0.73,975.1,49.19
2016-01-21 13:00:00,94.47,6.49,0.99,974.6,44
2016-01-21 14:00:00,107.1,4.59,0.9,974.12,40.67
2016-01-21 15:00:00,125.63,5.72,0.28,973.84,48
2016-01-21 16:00:00,106.15,7.44,-0.55,973.61,51.5
2016-01-21 17:00:00,93.45,10.88,-1.53,973.52,52.5
2016-01-21 18:00:00,93.82,11.43,-1.75,973.61,52.15
2016-01-21 19:00:00,92.73,14.07,-2.14,973.52,50.92
2016-01-21 20:00:00,91.08,15.86,-2.33,973.61,49.88
2016-01-21 21:00:00,89.65,14.76,-2.29,973.72,50.59
2016-01-21 22:00:00,90.6,13.98,-1.92,973.9,50.17
2016-01-21 23:00:00,91.1,12.55,-1.81,974.14,50.52
2016-01-22 00:00:00,87.51,12.36,-1.27,974.36,47.18
2016-01-22 01:00:00,81.93,11.9,-0.74,974.6,45.85
2016-01-22 02:00:00,87.22,11.49,-0.57,974.68,48.82
2016-01-22 03:00:00,75.65,10.98,0.18,974.78,47.66
2016-01-22 04:00:00,61.1,10.58,0.99,974.98,44.72
2016-01-22 05:00:00,59.92,8.78,1.34,975.16,43.86
2016-01-22 06:00:00,46.7,8.7,1.44,975.09,53.65
2016-01-22 07:00:00,49.27,10.05,1.67,975.03,56.34
2016-01-22 08:00:00,54.4,10.66,1.91,974.99,55.16
2016-01-22 09:00:00,39.45,8.25,1.8,975.06,59.51
2016-01-22 10:00:00,45.02,7.45,1.78,975.02,61.09
2016-01-22 11:00:00,60.65,8.63,2.16,975.02,61.71
2016-01-22 12:00:00,60.27,8.95,1.84,974.97,65.62
2016-01-22 13:00:00,54.18,7.26,1.75,974.84,67.35
2016-01-22 14:00:00,64.32,5.39,1.56,974.63,66.86
2016-01-22 15:00:00,79.87,5.81,1.6,974.52,64.94
2016-01-22 16:00:00,72.68,11.69,1.35,974.46,66.02
2016-01-22 17:00:00,66.43,17.27,1.15,974.26,66.33
2016-01-22 18:00:00,66.7,18.12,0.74,974.24,70
2016-01-22 19:00:00,69.15,19.58,0.12,974.28,77.06
2016-01-22 20:00:00,62.5,16.35,0.29,974.3,75.62
2016-01-22 21:00:00,60.07,15.11,0.16,974.47,76.91
2016-01-22 22:00:00,64.4,15.4,0,974.58,77.64
2016-01-22 23:00:00,61.98,15.45,0.09,974.71,72.19
2016-01-23 00:00:00,57.02,15.18,0.17,974.92,67.51
2016-01-23 01:00:00,62.8,15.41,0,975.14,67.8
2016-01-23 02:00:00,63.65,14.63,0.07,975.25,63.13
2016-01-23 03:00:00,59.77,14.15,0.32,975.3,61.92
2016-01-23 04:00:00,67.2,16,0.76,975.24,62.72
2016-01-23 05:00:00,61.83,15.22,1.29,975.11,61.08
2016-01-23 06:00:00,57.97,12.43,1.56,974.99,62.1
2016-01-23 07:00:00,42.5,8.08,1.6,974.94,61.92
2016-01-23 08:00:00,275.67,4.33,1.72,974.82,63.88
2016-01-23 09:00:00,294.82,3.2,2.08,974.73,64.55
2016-01-23 10:00:00,271.12,2.85,2.4,974.62,64.36
2016-01-23 11:00:00,308.5,2.79,2.78,974.65,59.16
2016-01-23 12:00:00,232.18,3.87,2.52,974.78,61.52
2016-01-23 13:00:00,209.18,4.37,1.89,974.87,66.74
2016-01-23 14:00:00,207.8,3.09,1.68,975.08,65.87
2016-01-23 15:00:00,261.02,3.09,0.68,975.15,73.73
2016-01-23 16:00:00,156.5,4.29,0.47,975.32,74.44
2016-01-23 17:00:00,53.52,6.43,0.22,975.64,75.26
2016-01-23 18:00:00,75.37,6.84,0.07,975.81,77.1
2016-01-23 19:00:00,94.87,4.12,0.14,976.04,71.66
2016-01-23 20:00:00,84.97,2.51,0.38,976.28,68.09
2016-01-23 21:00:00,75.28,4.86,0.42,976.39,67.66
2016-01-23 22:00:00,76.13,6.86,0.44,976.51,64.07
2016-01-23 23:00:00,73.97,11.54,0.52,976.67,55.2
2016-01-24 00:00:00,82.83,14.07,0.21,976.74,52.08
2016-01-24 01:00:00,74.73,14.11,0.34,976.81,49.27
2016-01-24 02:00:00,76.8,14.19,0.52,976.62,50.45
2016-01-24 03:00:00,67.18,11.27,1.43,976.74,48.26
2016-01-24 04:00:00,49.73,9.04,1.41,976.62,51.51
2016-01-24 05:00:00,64.65,5.37,1.78,976.7,53.73
2016-01-24 06:00:00,338.02,3.63,2.09,976.63,53.49
2016-01-24 07:00:00,336.47,3.46,2.27,976.63,54.17
2016-01-24 08:00:00,325.05,3.67,2.55,976.5,53.49
2016-01-24 09:00:00,322.47,3.85,2.5,976.4,54.56
2016-01-24 10:00:00,304.58,4.12,2.26,976.39,55.46
2016-01-24 11:00:00,229.35,6.42,1.99,976.43,54.17
2016-01-24 12:00:00,231.85,6.53,1.7,976.38,55.22
2016-01-24 13:00:00,220.1,4.9,1.71,976.36,57.18
2016-01-24 14:00:00,209.37,4.92,1.1,976.31,62.49
2016-01-24 15:00:00,215.73,5.79,0.79,976.09,62.84
2016-01-24 16:00:00,201.57,4.28,0.97,976.04,64.48
2016-01-24 17:00:00,71.78,3.57,1.48,976.11,63.71
2016-01-24 18:00:00,50.93,5.77,1.16,976.09,71.71
2016-01-24 19:00:00,56.25,7.66,0.5,976.17,71.93
2016-01-24 20:00:00,57.72,9.98,0.42,976.3,76.65
2016-01-24 21:00:00,55.37,10.78,-0.04,976.52,86.26
2016-01-24 22:00:00,54.53,12.55,-0.11,976.5,87.23
2016-01-24 23:00:00,53.53,11.83,0.12,976.67,86.3
2016-01-25 00:00:00,56.37,9.93,0.02,976.92,89.94
2016-01-25 01:00:00,54.32,9.75,0.09,977.04,93.2
2016-01-25 02:00:00,65.5,8.78,0.42,977.18,91.31
2016-01-25 03:00:00,58.7,9.31,0.35,977.24,89.06
2016-01-25 04:00:00,58.87,11.22,1.55,977.01,70.04
2016-01-25 05:00:00,56.93,12.38,1.85,977.02,61.71
2016-01-25 06:00:00,49.68,11.19,2.39,977.1,59.14
2016-01-25 07:00:00,31.18,9.86,2.11,977.07,62.46
2016-01-25 08:00:00,31.35,7.51,1.93,976.91,67.17
2016-01-25 09:00:00,57.03,4.81,2.29,976.73,67.59
2016-01-25 10:00:00,237.6,4.25,2.33,976.48,64.12
2016-01-25 11:00:00,331.25,3,1.99,976.25,62.65
2016-01-25 12:00:00,243.75,4.12,1.67,976.04,65.32
2016-01-25 13:00:00,207.32,7.11,1.23,975.73,71.87
2016-01-25 14:00:00,231.85,5.04,1.59,975.48,70.11
2016-01-25 15:00:00,236.85,4.88,1.04,975.26,73.08
2016-01-25 16:00:00,209.63,4.78,0.44,975.13,78.24
2016-01-25 17:00:00,204.47,4.62,0.22,975,79.92
2016-01-25 18:00:00,202.55,5.62,0.05,974.86,82.1
2016-01-25 19:00:00,122.55,6.53,0.42,974.91,72.17
2016-01-25 20:00:00,67.63,13.27,0.34,975.06,58.86
2016-01-25 21:00:00,62.78,13.89,-0.28,975.16,64.13
2016-01-25 22:00:00,64.98,16.23,-0.3,975.09,64.16
2016-01-25 23:00:00,67.07,17.64,-0.48,975.21,64.13
2016-01-26 00:00:00,69.85,16.81,-0.45,975.29,65.35
2016-01-26 01:00:00,64.87,17.06,-0.24,975.46,65.72
2016-01-26 02:00:00,70.25,15.88,-0.15,975.53,65.74
2016-01-26 03:00:00,66.37,17.14,0.6,975.37,61.54
2016-01-26 04:00:00,58.45,19.24,0.36,975.55,68.48
2016-01-26 05:00:00,58.43,18.92,0.26,975.66,73.62
2016-01-26 06:00:00,57.37,20.23,0.73,975.75,74.82
2016-01-26 07:00:00,56.05,20.44,0.84,975.87,76.7
2016-01-26 08:00:00,55.3,19.07,0.59,976.03,80.4
2016-01-26 09:00:00,53.15,16.99,0.61,976.21,81.01
2016-01-26 10:00:00,55.37,16.05,0.55,976.35,80.34
2016-01-26 11:00:00,52.98,16.77,0.91,976.3,74.42
2016-01-26 12:00:00,52.62,16.62,0.82,976.28,72.42
2016-01-26 13:00:00,53.12,13.29,0.5,976.39,74.24
2016-01-26 14:00:00,63.47,9.93,0.57,976.47,71.61
2016-01-26 15:00:00,59.85,9.27,0.86,976.3,66.93
2016-01-26 16:00:00,53.52,6.76,0.53,976.43,65.85
2016-01-26 17:00:00,88.87,6.72,0.03,976.54,64.38
2016-01-26 18:00:00,97.37,9.7,-0.7,976.55,62.44
2016-01-26 19:00:00,91.03,8.2,-0.76,976.51,58.76
2016-01-26 20:00:00,88.25,8.97,-0.56,976.49,55.11
2016-01-26 21:00:00,85.9,13.34,-0.64,976.41,52.3
2016-01-26 22:00:00,79.85,15.79,-0.75,976.6,48.65
2016-01-26 23:00:00,82.45,16.16,-1.44,976.93,48.54
2016-01-27 00:00:00,83.55,15.46,-1.46,977.24,47.78
2016-01-27 01:00:00,86.78,16.11,-1.45,977.6,47.38
2016-01-27 02:00:00,86.35,15.47,-1.6,977.58,47.63
2016-01-27 03:00:00,90.2,15.38,-1.44,977.44,49.66
2016-01-27 04:00:00,88.62,16.02,-0.69,977.35,49.38
2016-01-27 05:00:00,89.03,15.62,-0.16,977.05,48.35
2016-01-27 06:00:00,80.53,14.76,0.77,976.63,43.1
2016-01-27 07:00:00,71.63,15.11,1.2,976.2,40.79
2016-01-27 08:00:00,45.95,12.57,1.16,976.01,44.76
2016-01-27 09:00:00,32.35,7.33,1.05,975.96,45.73
2016-01-27 10:00:00,293.35,3.27,1.86,975.8,42.64
2016-01-27 11:00:00,228.53,4.57,1.71,975.62,45.53
2016-01-27 12:00:00,219.55,6.94,1.17,975.63,45.88
2016-01-27 13:00:00,211.6,5.13,1.05,975.61,49.58
2016-01-27 14:00:00,101.75,5.11,0.94,975.59,55.05
2016-01-27 15:00:00,95.65,5.7,0.61,975.65,53.75
2016-01-27 16:00:00,94.9,10.53,-0.59,975.64,55.92
2016-01-27 17:00:00,90.87,14.43,-0.99,976.01,53.07
2016-01-27 18:00:00,89.52,16.41,-1.68,976.43,53.4
2016-01-27 19:00:00,87.4,16.74,-2.14,976.87,53.71
2016-01-27 20:00:00,91.17,16.06,-2.53,977.23,54.45
2016-01-27 21:00:00,92.33,16.41,-2.93,977.59,54.12
2016-01-27 22:00:00,93.05,14.62,-2.76,978.01,53.71
2016-01-27 23:00:00,94.53,13.8,-2.46,978.49,52.43
2016-01-28 00:00:00,89.65,17.21,-2.23,978.66,48.11
2016-01-28 01:00:00,89.55,15.74,-1.68,978.96,47.34
2016-01-28 02:00:00,89.65,14.41,-1.11,979.09,47.6
2016-01-28 03:00:00,83.88,12.12,-0.1,979.06,45.29
2016-01-28 04:00:00,66.52,12.12,0.59,978.95,44.01
2016-01-28 05:00:00,56.77,11.68,0.96,978.98,44.66
2016-01-28 06:00:00,31.05,10.06,0.8,979.33,47.99
2016-01-28 07:00:00,44.6,8.47,1.32,979.55,47.49
2016-01-28 08:00:00,31.72,8.29,1.08,979.71,52.94
2016-01-28 09:00:00,32.37,7.96,1.14,979.92,52.56
2016-01-28 10:00:00,34.62,7.4,1.31,980.04,50.52
2016-01-28 11:00:00,33.93,6.44,1.2,980.34,52.58
2016-01-28 12:00:00,36.05,5.66,1.16,980.39,56.05
2016-01-28 13:00:00,54.62,4.1,1.19,980.39,53.69
2016-01-28 14:00:00,91.78,3.83,0.94,980.38,53.79
2016-01-28 15:00:00,95.12,5.28,0.31,980.53,53.27
2016-01-28 16:00:00,121.28,5.39,-0.52,980.5,53.38
2016-01-28 17:00:00,129.73,3.49,-1.3,980.79,54.49
2016-01-28 18:00:00,140.27,2.13,-1.84,981.17,55.32
2016-01-28 19:00:00,140.18,2.71,-2.5,981.59,55.69
2016-01-28 20:00:00,109,2.67,-3.11,982.1,57.45
2016-01-28 21:00:00,141.55,4.3,-3.5,982.55,56.54
2016-01-28 22:00:00,133.67,7.03,-3.62,982.97,55.18
2016-01-28 23:00:00,128.1,7.32,-3.21,983.48,52.77
2016-01-29 00:00:00,129.37,6.58,-2.95,984.17,53.36
2016-01-29 01:00:00,106.48,7.67,-2.23,984.72,49.03
2016-01-29 02:00:00,92.62,7.09,-1.2,985.1,45.23
2016-01-29 03:00:00,95.98,7.72,-0.83,985.58,45.22
2016-01-29 04:00:00,75.4,6.05,-0.2,985.97,45.65
2016-01-29 05:00:00,107.78,4.88,0.04,986.7,49.35
2016-01-29 06:00:00,241.37,4.34,0.55,987.29,48.52
2016-01-29 07:00:00,268.23,3.83,0.66,987.78,49.35
2016-01-29 08:00:00,87.97,4.55,0.96,987.75,47.81
2016-01-29 09:00:00,23.62,7.42,0.57,987.77,52.82
2016-01-29 10:00:00,57.6,5.77,0.64,987.97,57.1
2016-01-29 11:00:00,38.67,6.09,0.53,988.14,61.32
2016-01-29 12:00:00,51.28,7.06,0.46,987.91,61.9
2016-01-29 13:00:00,36.85,7,0.18,987.6,65.79
2016-01-29 14:00:00,47.7,7.41,0.17,987.21,67.63
